TimeStamp,ChainlinkAggregate,Chainlayer,Wetez,ztake,Mycelium Node,Inotel,Sync Node,Omniscience,Alpha Chain,SNZPool,Simply VC,LinkPool,01Node,DexTrac,Prophet,Staked,PlusSign,Anyblock,LinkForest,Fiews,Framework Ventures,Staking Facilities,Blocksize Capital,T-Systems,Easy 2 stake,Kytzu,Figment Networks,Newroad Network,stake.fish,Validation Capital,P2P.org,Infinity Stones,Coincap,BraveNewCoin,CryptoCompare,AlphaVantage,CoinGecko,CoinPaprika,CoinMarketCap,,,,,
1651780824,2724.52,2724.09,2718.41,2720.30,2722.56,2723.17,2723.52,2723.52,2723.57,2723.72,2724.09,2724.31,2724.34,2724.34,2724.36,2724.45,2724.52,2724.61,2724.69,2724.69,2724.69,2724.93,2724.96,2725.13,2725.52,2725.89,2726.31,2726.39,2726.75,2727.13,2728.12,2729.48,2728.99,2730.22,2727.09,2728.77,2727.27,2719.23,2727.49,,,,,
1651781733,2724.52,2724.09,2718.41,2720.30,2722.56,2723.17,2723.52,2723.52,2723.57,2723.72,2724.09,2724.31,2724.34,2724.34,2724.36,2724.45,2724.52,2724.61,2724.69,2724.69,2724.69,2724.93,2724.96,2725.13,2725.52,2725.89,2726.31,2726.39,2726.75,2727.13,2728.12,2729.48,2733.81,2728.35,2730.78,2733.31,2729.60,2722.12,2727.09,,,,,
1651782625,2724.52,2724.09,2718.41,2720.30,2722.56,2723.17,2723.52,2723.52,2723.57,2723.72,2724.09,2724.31,2724.34,2724.34,2724.36,2724.45,2724.52,2724.61,2724.69,2724.69,2724.69,2724.93,2724.96,2725.13,2725.52,2725.89,2726.31,2726.39,2726.75,2727.13,2728.12,2729.48,2738.90,2735.68,2736.03,2736.43,2730.23,2730.77,2732.62,,,,,
1651783522,2739.67,2740.44,2738.34,2738.69,2739.67,2739.69,2739.80,2739.93,2740.10,2734.19,2736.56,2736.56,2736.56,2736.56,2736.75,2736.75,2737.05,2737.60,2737.78,2737.78,2738.09,2738.21,2740.84,2740.96,2741.11,2745.29,2740.10,2740.30,2740.46,2740.80,2740.82,2740.83,2747.53,2745.03,2744.81,2745.64,2747.32,2742.05,2740.68,,,,,
1651784425,2749.19,2749.71,2744.25,2744.52,2744.52,2744.52,2746.44,2747.15,2747.26,2747.69,2748.01,2749.17,2749.19,2749.41,2749.53,2749.55,2749.72,2749.90,2750.05,2750.09,2750.19,2750.23,2750.38,2750.64,2750.99,2748.01,2748.67,2748.88,2748.98,2749.17,2751.13,2755.58,2757.76,2754.44,2752.85,2756.50,2756.73,2745.27,2751.90,,,,,
1651785322,2749.19,2749.71,2744.25,2744.52,2744.52,2744.52,2746.44,2747.15,2747.26,2747.69,2748.01,2749.17,2749.19,2749.41,2749.53,2749.55,2749.72,2749.90,2750.05,2750.09,2750.19,2750.23,2750.38,2750.64,2750.99,2748.01,2748.67,2748.88,2748.98,2749.17,2751.13,2755.58,2751.25,2749.59,2746.21,2746.55,2753.45,2746.74,2745.72,,,,,
1651786230,2749.19,2749.71,2744.25,2744.52,2744.52,2744.52,2746.44,2747.15,2747.26,2747.69,2748.01,2749.17,2749.19,2749.41,2749.53,2749.55,2749.72,2749.90,2750.05,2750.09,2750.19,2750.23,2750.38,2750.64,2750.99,2748.01,2748.67,2748.88,2748.98,2749.17,2751.13,2755.58,2754.54,2755.20,2749.57,2749.83,2754.05,2747.90,2750.90,,,,,
1651787122,2749.19,2749.71,2744.25,2744.52,2744.52,2744.52,2746.44,2747.15,2747.26,2747.69,2748.01,2749.17,2749.19,2749.41,2749.53,2749.55,2749.72,2749.90,2750.05,2750.09,2750.19,2750.23,2750.38,2750.64,2750.99,2748.01,2748.67,2748.88,2748.98,2749.17,2751.13,2755.58,2754.24,2755.59,2749.20,2749.51,2757.20,2746.34,2751.66,,,,,
1651788029,2743.03,2742.74,2743.00,2743.03,2743.18,2743.33,2743.37,2743.58,2742.16,2742.44,2742.44,2742.44,2742.44,2742.48,2742.55,2742.55,2742.59,2742.69,2742.86,2742.93,2742.94,2745.61,2746.98,2750.75,2751.37,2743.80,2743.93,2744.00,2744.46,2745.56,2745.56,2745.56,2744.42,2747.46,2738.89,2739.51,2749.19,2742.55,2741.89,,,,,
1651788922,2743.03,2742.74,2743.00,2743.03,2743.18,2743.33,2743.37,2743.58,2742.16,2742.44,2742.44,2742.44,2742.44,2742.48,2742.55,2742.55,2742.59,2742.69,2742.86,2742.93,2742.94,2745.61,2746.98,2750.75,2751.37,2743.80,2743.93,2744.00,2744.46,2745.56,2745.56,2745.56,2748.26,2746.13,2743.53,2745.37,2746.57,2733.29,2742.63,,,,,
1651789829,2743.03,2742.74,2743.00,2743.03,2743.18,2743.33,2743.37,2743.58,2742.16,2742.44,2742.44,2742.44,2742.44,2742.48,2742.55,2742.55,2742.59,2742.69,2742.86,2742.93,2742.94,2745.61,2746.98,2750.75,2751.37,2743.80,2743.93,2744.00,2744.46,2745.56,2745.56,2745.56,2745.60,2744.96,2739.68,2741.65,2739.81,2738.15,2741.64,,,,,
1651790732,2743.03,2742.74,2743.00,2743.03,2743.18,2743.33,2743.37,2743.58,2742.16,2742.44,2742.44,2742.44,2742.44,2742.48,2742.55,2742.55,2742.59,2742.69,2742.86,2742.93,2742.94,2745.61,2746.98,2750.75,2751.37,2743.80,2743.93,2744.00,2744.46,2745.56,2745.56,2745.56,2745.28,2744.36,2740.11,2739.59,2743.63,2742.12,2741.01,,,,,
1651791624,2739.32,2735.16,2736.10,2736.10,2735.60,2735.86,2735.96,2736.34,2736.19,2736.24,2737.68,2738.04,2739.08,2739.53,2739.53,2737.15,2737.66,2739.08,2739.32,2739.53,2739.53,2739.53,2739.71,2739.73,2741.66,2741.66,2740.10,2740.20,2740.57,2739.53,2741.66,2742.27,2741.47,2740.63,2736.28,2736.57,2741.07,2737.37,2738.90,,,,,
1651792522,2739.32,2735.16,2736.10,2736.10,2735.60,2735.86,2735.96,2736.34,2736.19,2736.24,2737.68,2738.04,2739.08,2739.53,2739.53,2737.15,2737.66,2739.08,2739.32,2739.53,2739.53,2739.53,2739.71,2739.73,2741.66,2741.66,2740.10,2740.20,2740.57,2739.53,2741.66,2742.27,2751.11,2751.12,2751.39,2748.13,2748.09,2746.48,2743.02,,,,,
1651793425,2739.32,2735.16,2736.10,2736.10,2735.60,2735.86,2735.96,2736.34,2736.19,2736.24,2737.68,2738.04,2739.08,2739.53,2739.53,2737.15,2737.66,2739.08,2739.32,2739.53,2739.53,2739.53,2739.71,2739.73,2741.66,2741.66,2740.10,2740.20,2740.57,2739.53,2741.66,2742.27,2750.81,2747.83,2744.32,2745.62,2745.66,2746.20,2746.74,,,,,
1651794323,2739.32,2735.16,2736.10,2736.10,2735.60,2735.86,2735.96,2736.34,2736.19,2736.24,2737.68,2738.04,2739.08,2739.53,2739.53,2737.15,2737.66,2739.08,2739.32,2739.53,2739.53,2739.53,2739.71,2739.73,2741.66,2741.66,2740.10,2740.20,2740.57,2739.53,2741.66,2742.27,2752.79,2750.19,2747.09,2748.36,2751.48,2745.96,2746.99,,,,,
1651795236,2750.11,2749.33,2756.11,2748.38,2748.63,2748.63,2748.63,2748.63,2748.63,2749.13,2749.24,2749.40,2749.42,2749.53,2749.63,2749.74,2750.02,2750.11,2750.27,2750.78,2750.87,2750.89,2750.93,2751.08,2751.46,2751.75,2750.45,2750.46,2750.50,2750.65,2750.70,2750.72,2753.82,2754.07,2746.96,2747.97,2753.94,2748.10,2749.21,,,,,
1651796123,2750.11,2749.33,2756.11,2748.38,2748.63,2748.63,2748.63,2748.63,2748.63,2749.13,2749.24,2749.40,2749.42,2749.53,2749.63,2749.74,2750.02,2750.11,2750.27,2750.78,2750.87,2750.89,2750.93,2751.08,2751.46,2751.75,2750.45,2750.46,2750.50,2750.65,2750.70,2750.72,2745.49,2748.10,2737.29,2737.78,2752.14,2745.34,2743.09,,,,,
1651797023,2750.11,2749.33,2756.11,2748.38,2748.63,2748.63,2748.63,2748.63,2748.63,2749.13,2749.24,2749.40,2749.42,2749.53,2749.63,2749.74,2750.02,2750.11,2750.27,2750.78,2750.87,2750.89,2750.93,2751.08,2751.46,2751.75,2750.45,2750.46,2750.50,2750.65,2750.70,2750.72,2745.08,2745.26,2739.01,2738.88,2744.58,2742.13,2741.59,,,,,
1651797925,2736.33,2735.96,2736.18,2736.20,2735.80,2735.80,2735.80,2741.71,2735.37,2735.50,2735.51,2735.80,2736.31,2736.33,2735.80,2735.86,2739.42,2741.71,2736.23,2736.31,2736.61,2736.66,2736.68,2736.75,2736.84,2736.91,2737.09,2737.12,2737.25,2737.25,2737.31,2737.49,2740.11,2739.16,2733.85,2734.60,2740.99,2738.34,2736.90,,,,,
1651798826,2731.06,2733.32,2725.38,2725.57,2726.77,2728.64,2731.03,2727.15,2727.66,2727.96,2728.00,2728.01,2728.07,2728.14,2731.06,2731.11,2731.77,2731.92,2732.26,2733.48,2733.48,2734.25,2735.30,2726.16,2726.60,2726.69,2732.41,2732.41,2733.32,2733.48,2733.48,2733.48,2740.47,2731.68,2738.00,2737.39,2735.30,2731.95,2733.33,,,,,
1651799731,2731.06,2733.32,2725.38,2725.57,2726.77,2728.64,2731.03,2727.15,2727.66,2727.96,2728.00,2728.01,2728.07,2728.14,2731.06,2731.11,2731.77,2731.92,2732.26,2733.48,2733.48,2734.25,2735.30,2726.16,2726.60,2726.69,2732.41,2732.41,2733.32,2733.48,2733.48,2733.48,2736.08,2736.49,2729.84,2730.25,2735.48,2735.24,2733.86,,,,,
1651800624,2731.06,2733.32,2725.38,2725.57,2726.77,2728.64,2731.03,2727.15,2727.66,2727.96,2728.00,2728.01,2728.07,2728.14,2731.06,2731.11,2731.77,2731.92,2732.26,2733.48,2733.48,2734.25,2735.30,2726.16,2726.60,2726.69,2732.41,2732.41,2733.32,2733.48,2733.48,2733.48,2737.68,2733.04,2731.70,2732.60,2731.21,2731.85,2733.01,,,,,
1651801522,2731.06,2733.32,2725.38,2725.57,2726.77,2728.64,2731.03,2727.15,2727.66,2727.96,2728.00,2728.01,2728.07,2728.14,2731.06,2731.11,2731.77,2731.92,2732.26,2733.48,2733.48,2734.25,2735.30,2726.16,2726.60,2726.69,2732.41,2732.41,2733.32,2733.48,2733.48,2733.48,2741.47,2739.24,2736.06,2737.02,2737.45,2735.92,2737.36,,,,,
1651802427,2736.34,2735.21,2735.63,2735.37,2735.38,2735.47,2738.57,2735.92,2735.99,2736.06,2736.06,2736.34,2736.36,2736.44,2736.47,2735.60,2735.63,2736.60,2737.03,2737.06,2737.17,2737.48,2735.63,2736.08,2736.10,2736.30,2736.34,2736.34,2736.34,2736.34,2736.34,2738.01,2743.00,2740.33,2738.47,2739.18,2738.10,2736.86,2737.58,,,,,
1651803323,2736.34,2735.21,2735.63,2735.37,2735.38,2735.47,2738.57,2735.92,2735.99,2736.06,2736.06,2736.34,2736.36,2736.44,2736.47,2735.60,2735.63,2736.60,2737.03,2737.06,2737.17,2737.48,2735.63,2736.08,2736.10,2736.30,2736.34,2736.34,2736.34,2736.34,2736.34,2738.01,2746.60,2747.97,2743.39,2744.47,2742.25,2743.28,2744.66,,,,,
1651804231,2751.15,2752.97,2746.98,2746.98,2747.55,2747.55,2747.55,2748.77,2748.99,2749.15,2749.30,2749.30,2750.70,2749.44,2750.24,2749.30,2749.30,2751.15,2751.27,2752.35,2752.41,2752.54,2752.55,2752.59,2752.60,2752.64,2752.97,2753.16,2753.36,2751.84,2751.92,2752.24,2758.07,2758.82,2755.16,2757.02,2757.02,2752.85,2753.17,,,,,
1651805123,2751.15,2752.97,2746.98,2746.98,2747.55,2747.55,2747.55,2748.77,2748.99,2749.15,2749.30,2749.30,2750.70,2749.44,2750.24,2749.30,2749.30,2751.15,2751.27,2752.35,2752.41,2752.54,2752.55,2752.59,2752.60,2752.64,2752.97,2753.16,2753.36,2751.84,2751.92,2752.24,2754.76,2755.55,2750.82,2752.24,2754.77,2752.03,2751.67,,,,,
1651806023,2748.62,2749.27,2751.90,2752.94,2747.34,2747.74,2748.04,2748.62,2748.70,2748.93,2749.08,2749.13,2749.18,2749.59,2750.01,2750.19,2750.19,2750.19,2750.19,2751.75,2748.06,2748.15,2748.23,2748.24,2748.24,2748.24,2748.27,2748.27,2748.32,2748.44,2748.53,2748.54,2750.40,2751.61,2746.51,2747.40,2750.05,2749.27,2747.12,,,,,
1651806923,2748.62,2749.27,2751.90,2752.94,2747.34,2747.74,2748.04,2748.62,2748.70,2748.93,2749.08,2749.13,2749.18,2749.59,2750.01,2750.19,2750.19,2750.19,2750.19,2751.75,2748.06,2748.15,2748.23,2748.24,2748.24,2748.24,2748.27,2748.27,2748.32,2748.44,2748.53,2748.54,2748.86,2751.53,2744.02,2745.46,2752.69,2747.89,2744.86,,,,,
1651807824,2748.62,2749.27,2751.90,2752.94,2747.34,2747.74,2748.04,2748.62,2748.70,2748.93,2749.08,2749.13,2749.18,2749.59,2750.01,2750.19,2750.19,2750.19,2750.19,2751.75,2748.06,2748.15,2748.23,2748.24,2748.24,2748.24,2748.27,2748.27,2748.32,2748.44,2748.53,2748.54,2746.24,2746.85,2741.34,2742.31,2747.17,2744.43,2742.85,,,,,
1651808733,2748.62,2749.27,2751.90,2752.94,2747.34,2747.74,2748.04,2748.62,2748.70,2748.93,2749.08,2749.13,2749.18,2749.59,2750.01,2750.19,2750.19,2750.19,2750.19,2751.75,2748.06,2748.15,2748.23,2748.24,2748.24,2748.24,2748.27,2748.27,2748.32,2748.44,2748.53,2748.54,2745.15,2748.16,2740.27,2740.37,2745.99,2744.46,2743.57,,,,,
1651809625,2744.14,2743.95,2743.09,2743.52,2743.54,2743.67,2746.99,2747.68,2743.73,2743.75,2743.76,2743.68,2743.69,2743.70,2744.14,2744.14,2744.15,2744.31,2744.32,2744.43,2743.95,2743.98,2744.14,2744.55,2744.60,2744.64,2744.72,2744.73,2744.95,2744.95,2744.95,2744.46,2747.77,2748.35,2745.35,2746.80,2744.01,2742.47,2745.79,,,,,
1651810522,2744.14,2743.95,2743.09,2743.52,2743.54,2743.67,2746.99,2747.68,2743.73,2743.75,2743.76,2743.68,2743.69,2743.70,2744.14,2744.14,2744.15,2744.31,2744.32,2744.43,2743.95,2743.98,2744.14,2744.55,2744.60,2744.64,2744.72,2744.73,2744.95,2744.95,2744.95,2744.46,2742.00,2744.35,2737.50,2735.52,2745.05,2742.97,2738.79,,,,,
1651811423,2744.14,2743.95,2743.09,2743.52,2743.54,2743.67,2746.99,2747.68,2743.73,2743.75,2743.76,2743.68,2743.69,2743.70,2744.14,2744.14,2744.15,2744.31,2744.32,2744.43,2743.95,2743.98,2744.14,2744.55,2744.60,2744.64,2744.72,2744.73,2744.95,2744.95,2744.95,2744.46,2741.32,2742.29,2737.39,2737.74,2738.61,2738.80,2738.00,,,,,
1651812455,2744.14,2743.95,2743.09,2743.52,2743.54,2743.67,2746.99,2747.68,2743.73,2743.75,2743.76,2743.68,2743.69,2743.70,2744.14,2744.14,2744.15,2744.31,2744.32,2744.43,2743.95,2743.98,2744.14,2744.55,2744.60,2744.64,2744.72,2744.73,2744.95,2744.95,2744.95,2744.46,2742.96,2740.10,2740.11,2739.46,2738.07,2737.64,2738.97,,,,,
1651813235,2741.27,2739.81,2739.50,2739.64,2739.69,2740.06,2740.24,2740.27,2739.73,2739.90,2740.06,2741.27,2741.44,2741.79,2741.79,2741.79,2741.79,2741.79,2740.48,2740.58,2740.65,2740.76,2741.22,2742.03,2742.46,2742.48,2742.48,2742.48,2743.89,2744.20,2742.48,2742.49,2746.21,2744.56,2746.99,2746.56,2744.93,2742.73,2742.09,,,,,
1651814123,2741.27,2739.81,2739.50,2739.64,2739.69,2740.06,2740.24,2740.27,2739.73,2739.90,2740.06,2741.27,2741.44,2741.79,2741.79,2741.79,2741.79,2741.79,2740.48,2740.58,2740.65,2740.76,2741.22,2742.03,2742.46,2742.48,2742.48,2742.48,2743.89,2744.20,2742.48,2742.49,2749.97,2748.37,2746.75,2746.91,2748.65,2745.95,2745.38,,,,,
1651815024,2741.27,2739.81,2739.50,2739.64,2739.69,2740.06,2740.24,2740.27,2739.73,2739.90,2740.06,2741.27,2741.44,2741.79,2741.79,2741.79,2741.79,2741.79,2740.48,2740.58,2740.65,2740.76,2741.22,2742.03,2742.46,2742.48,2742.48,2742.48,2743.89,2744.20,2742.48,2742.49,2750.78,2751.90,2747.03,2748.44,2749.38,2746.58,2747.02,,,,,
1651815922,2741.27,2739.81,2739.50,2739.64,2739.69,2740.06,2740.24,2740.27,2739.73,2739.90,2740.06,2741.27,2741.44,2741.79,2741.79,2741.79,2741.79,2741.79,2740.48,2740.58,2740.65,2740.76,2741.22,2742.03,2742.46,2742.48,2742.48,2742.48,2743.89,2744.20,2742.48,2742.49,2754.07,2754.30,2750.13,2750.59,2752.95,2750.13,2750.30,,,,,
1651816823,2750.40,2749.31,2749.90,2749.52,2749.97,2750.15,2750.16,2750.21,2750.29,2750.46,2750.46,2749.16,2749.16,2749.92,2749.97,2750.30,2750.33,2750.37,2750.40,2750.42,2750.42,2751.15,2751.15,2750.46,2750.48,2750.58,2750.66,2750.74,2751.22,2751.44,2753.42,2753.63,2755.63,2753.67,2751.41,2751.64,2753.42,2749.73,2750.06,,,,,
1651817732,2750.40,2749.31,2749.90,2749.52,2749.97,2750.15,2750.16,2750.21,2750.29,2750.46,2750.46,2749.16,2749.16,2749.92,2749.97,2750.30,2750.33,2750.37,2750.40,2750.42,2750.42,2751.15,2751.15,2750.46,2750.48,2750.58,2750.66,2750.74,2751.22,2751.44,2753.42,2753.63,2753.99,2756.07,2749.35,2749.19,2753.15,2751.88,2750.70,,,,,
1651818623,2750.40,2749.31,2749.90,2749.52,2749.97,2750.15,2750.16,2750.21,2750.29,2750.46,2750.46,2749.16,2749.16,2749.92,2749.97,2750.30,2750.33,2750.37,2750.40,2750.42,2750.42,2751.15,2751.15,2750.46,2750.48,2750.58,2750.66,2750.74,2751.22,2751.44,2753.42,2753.63,2751.10,2754.40,2744.09,2744.23,2751.69,2749.78,2748.30,,,,,
1651819522,2750.40,2749.31,2749.90,2749.52,2749.97,2750.15,2750.16,2750.21,2750.29,2750.46,2750.46,2749.16,2749.16,2749.92,2749.97,2750.30,2750.33,2750.37,2750.40,2750.42,2750.42,2751.15,2751.15,2750.46,2750.48,2750.58,2750.66,2750.74,2751.22,2751.44,2753.42,2753.63,2750.61,2751.83,2746.71,2746.74,2750.76,2747.84,2747.25,,,,,
1651820423,2744.38,2748.67,2743.91,2743.96,2744.01,2744.94,2745.70,2745.70,2745.70,2745.95,2746.02,2746.12,2746.12,2742.82,2743.60,2743.76,2743.76,2743.81,2743.89,2744.05,2744.06,2744.08,2744.11,2744.20,2744.35,2744.38,2746.12,2746.15,2746.75,2747.80,2747.80,2744.81,2747.95,2748.01,2742.75,2743.66,2745.34,2745.16,2745.48,,,,,
1651821321,2744.38,2748.67,2743.91,2743.96,2744.01,2744.94,2745.70,2745.70,2745.70,2745.95,2746.02,2746.12,2746.12,2742.82,2743.60,2743.76,2743.76,2743.81,2743.89,2744.05,2744.06,2744.08,2744.11,2744.20,2744.35,2744.38,2746.12,2746.15,2746.75,2747.80,2747.80,2744.81,2745.05,2745.52,2742.41,2743.65,2742.64,2743.06,2743.72,,,,,
1651822232,2744.38,2748.67,2743.91,2743.96,2744.01,2744.94,2745.70,2745.70,2745.70,2745.95,2746.02,2746.12,2746.12,2742.82,2743.60,2743.76,2743.76,2743.81,2743.89,2744.05,2744.06,2744.08,2744.11,2744.20,2744.35,2744.38,2746.12,2746.15,2746.75,2747.80,2747.80,2744.81,2742.21,2745.32,2739.11,2739.86,2744.03,2742.78,2742.74,,,,,
1651823121,2708.76,2707.76,2703.15,2705.33,2707.76,2708.76,2716.20,2718.14,2718.70,2722.93,2722.93,2722.93,2722.93,2704.12,2705.55,2706.19,2707.03,2707.39,2708.40,2708.76,2716.17,2723.54,2723.54,2723.54,2727.46,2727.46,2728.52,2733.86,2704.63,2705.72,2706.39,2707.03,2716.99,2720.05,2699.52,2700.99,2733.86,2729.77,2710.81,,,,,
1651824022,2727.61,2730.18,2711.30,2717.22,2722.11,2722.11,2717.22,2717.22,2717.22,2717.22,2718.55,2722.67,2724.07,2718.55,2721.69,2722.09,2727.61,2727.61,2729.89,2730.19,2730.23,2730.74,2730.93,2731.28,2726.02,2727.61,2728.61,2728.92,2729.03,2729.20,2729.85,2729.49,2735.56,2728.03,2730.20,2724.21,2723.17,2730.91,2728.68,,,,,
1651824924,2730.25,2732.14,2729.81,2729.89,2730.25,2730.29,2730.91,2730.91,2721.69,2723.59,2725.16,2725.61,2725.67,2726.54,2727.00,2727.08,2730.91,2730.91,2730.91,2731.21,2731.21,2731.21,2731.40,2731.40,2727.42,2728.08,2728.23,2729.04,2729.76,2732.77,2732.95,2736.08,2731.17,2739.90,2726.86,2725.19,2731.03,2734.23,2732.71,,,,,
1651825822,2730.25,2732.14,2729.81,2729.89,2730.25,2730.29,2730.91,2730.91,2721.69,2723.59,2725.16,2725.61,2725.67,2726.54,2727.00,2727.08,2730.91,2730.91,2730.91,2731.21,2731.21,2731.21,2731.40,2731.40,2727.42,2728.08,2728.23,2729.04,2729.76,2732.77,2732.95,2736.08,2729.76,2733.84,2726.65,2727.77,2732.45,2728.37,2728.08,,,,,
1651826734,2730.25,2732.14,2729.81,2729.89,2730.25,2730.29,2730.91,2730.91,2721.69,2723.59,2725.16,2725.61,2725.67,2726.54,2727.00,2727.08,2730.91,2730.91,2730.91,2731.21,2731.21,2731.21,2731.40,2731.40,2727.42,2728.08,2728.23,2729.04,2729.76,2732.77,2732.95,2736.08,2722.82,2730.90,2718.19,2721.01,2727.09,2730.00,2724.19,,,,,
1651827627,2720.50,2719.12,2719.76,2719.79,2720.50,2721.16,2721.48,2721.54,2721.95,2724.00,2724.00,2725.64,2717.92,2718.00,2718.26,2718.35,2718.50,2718.60,2718.62,2718.70,2718.73,2719.12,2719.46,2719.50,2721.95,2722.16,2722.18,2723.12,2723.87,2724.00,2724.00,2722.09,2724.64,2720.18,2719.52,2723.57,2723.09,2722.20,2722.20,,,,,
1651828520,2721.28,2721.95,2721.22,2721.28,2721.41,2721.48,2721.81,2721.81,2721.95,2721.95,2721.95,2722.18,2723.40,2724.00,2724.00,2724.28,2724.28,2725.64,2718.39,2718.42,2718.60,2718.62,2718.71,2718.73,2718.84,2718.89,2719.12,2719.12,2719.46,2719.73,2719.85,2720.11,2723.93,2726.10,2720.04,2720.70,2723.71,2721.95,2722.21,,,,,
1651829426,2721.28,2721.95,2721.22,2721.28,2721.41,2721.48,2721.81,2721.81,2721.95,2721.95,2721.95,2722.18,2723.40,2724.00,2724.00,2724.28,2724.28,2725.64,2718.39,2718.42,2718.60,2718.62,2718.71,2718.73,2718.84,2718.89,2719.12,2719.12,2719.46,2719.73,2719.85,2720.11,2729.45,2731.44,2727.13,2726.14,2728.11,2726.04,2727.69,,,,,
1651830323,2735.15,2731.48,2731.83,2731.83,2731.83,2735.17,2736.46,2736.58,2737.32,2738.02,2732.89,2733.22,2733.57,2733.94,2734.70,2734.80,2734.80,2734.80,2734.80,2734.86,2735.11,2735.15,2735.20,2735.63,2735.76,2735.89,2736.05,2736.22,2736.22,2736.22,2736.22,2736.41,2734.40,2740.23,2732.07,2732.57,2738.48,2734.83,2732.80,,,,,
1651831237,2731.78,2732.65,2733.21,2733.77,2733.77,2729.34,2729.66,2729.66,2729.79,2729.99,2730.30,2730.40,2730.67,2730.85,2730.91,2730.92,2730.98,2731.09,2737.75,2731.38,2731.71,2731.78,2732.03,2732.03,2732.09,2732.27,2732.27,2732.27,2732.27,2732.47,2732.47,2732.47,2735.48,2735.70,2732.63,2732.69,2736.15,2732.44,2732.41,,,,,
1651832120,2731.78,2732.65,2733.21,2733.77,2733.77,2729.34,2729.66,2729.66,2729.79,2729.99,2730.30,2730.40,2730.67,2730.85,2730.91,2730.92,2730.98,2731.09,2737.75,2731.38,2731.71,2731.78,2732.03,2732.03,2732.09,2732.27,2732.27,2732.27,2732.27,2732.47,2732.47,2732.47,2726.55,2730.92,2721.65,2722.26,2730.32,2727.07,2726.85,,,,,
1651833021,2731.78,2732.65,2733.21,2733.77,2733.77,2729.34,2729.66,2729.66,2729.79,2729.99,2730.30,2730.40,2730.67,2730.85,2730.91,2730.92,2730.98,2731.09,2737.75,2731.38,2731.71,2731.78,2732.03,2732.03,2732.09,2732.27,2732.27,2732.27,2732.27,2732.47,2732.47,2732.47,2722.52,2725.56,2718.92,2720.09,2723.20,2723.18,2722.06,,,,,
1651833923,2717.33,2716.00,2716.54,2716.63,2716.75,2717.22,2717.33,2717.89,2717.89,2718.25,2718.36,2718.41,2718.66,2719.06,2719.86,2720.73,2720.73,2717.22,2716.98,2717.00,2717.00,2717.08,2717.08,2717.08,2717.11,2717.18,2717.20,2720.73,2720.73,2721.15,2721.15,2723.84,2712.84,2720.85,2707.61,2707.21,2714.28,2717.49,2711.04,,,,,
1651834821,2701.21,2700.65,2700.73,2700.73,2700.74,2700.75,2700.75,2700.81,2700.94,2700.97,2700.97,2700.98,2701.02,2701.12,2707.88,2708.44,2701.20,2701.21,2701.55,2701.86,2702.35,2702.35,2703.02,2703.12,2703.35,2703.73,2705.26,2705.26,2705.26,2705.26,2707.39,2701.16,2691.49,2706.67,2687.98,2688.59,2707.39,2706.49,2692.11,,,,,
1651835729,2686.07,2681.26,2681.99,2682.37,2683.15,2683.53,2683.85,2683.85,2683.85,2684.28,2684.35,2684.37,2684.42,2684.28,2693.32,2695.43,2695.43,2703.12,2684.42,2684.56,2686.07,2686.52,2687.21,2687.40,2690.04,2690.98,2690.98,2692.11,2692.11,2692.11,2692.11,2692.83,2684.55,2693.11,2675.52,2674.04,2687.44,2695.95,2682.79,,,,,
1651836623,2670.64,2666.75,2673.19,2673.31,2674.26,2677.12,2673.19,2673.19,2669.01,2669.60,2662.60,2664.15,2664.20,2664.21,2664.67,2664.82,2664.96,2665.47,2666.07,2666.94,2667.05,2679.08,2679.21,2679.21,2669.60,2670.64,2672.65,2673.19,2673.19,2682.66,2677.12,2679.21,2675.61,2685.54,2672.41,2670.69,2686.28,2681.95,2670.19,,,,,
1651837521,2670.64,2666.75,2673.19,2673.31,2674.26,2677.12,2673.19,2673.19,2669.01,2669.60,2662.60,2664.15,2664.20,2664.21,2664.67,2664.82,2664.96,2665.47,2666.07,2666.94,2667.05,2679.08,2679.21,2679.21,2669.60,2670.64,2672.65,2673.19,2673.19,2682.66,2677.12,2679.21,2674.88,2685.99,2669.64,2668.81,2673.09,2680.30,2675.06,,,,,
1651838425,2673.69,2672.10,2672.25,2672.36,2673.69,2673.69,2673.69,2674.23,2671.48,2671.88,2671.96,2671.99,2672.03,2672.07,2672.14,2672.16,2675.53,2675.57,2676.05,2676.05,2676.05,2677.76,2672.50,2672.85,2673.02,2673.57,2674.23,2674.48,2674.51,2675.53,2684.64,2681.25,2681.60,2675.16,2675.18,2677.50,2676.92,2677.27,2677.27,,,,,
1651839323,2687.72,2682.53,2682.71,2683.15,2679.09,2679.09,2679.09,2679.09,2683.81,2683.85,2684.09,2686.10,2686.10,2687.72,2689.90,2690.53,2691.77,2679.31,2682.40,2682.71,2687.72,2688.23,2688.41,2688.41,2688.60,2688.76,2688.91,2689.15,2689.25,2689.51,2689.51,2689.64,2679.77,2689.96,2674.50,2673.23,2683.77,2688.36,2680.84,,,,,
